Rk,Player,WS,G,Season,Age,Team,AS,DRtg,DWS,DBPM,STL,BLK,STL%,BLK%,Pos
2231,Luc Mbah a Moute,1.6,75,2015-16,29,LAC,0,106,1.3,0.6,0.6,0.3,1.7,1.2,F
2232,Jevon Carter,1.6,60,2020-21,25,PHX,0,111,0.8,0.9,0.5,0.2,2,1.1,G
2233,Mike Scott,1.6,79,2018-19,30,LACPHI,0,112,1.2,-0.7,0.3,0.2,0.9,0.7,F
2234,Dillon Brooks,1.6,73,2022-23,27,MEM,0,114,2.4,-0.5,0.9,0.2,1.4,0.7,F-G
2235,Grant Williams,1.6,69,2019-20,21,BOS,0,108,1.4,1.4,0.4,0.5,1.4,3.2,F
2236,Jordan Hamilton,1.6,60,2013-14,23,DENHOU,0,106,1.1,0.6,0.7,0.3,2.1,1.5,G-F
2237,Obi Toppin,1.5,62,2020-21,22,NYK,0,108,1,0.7,0.3,0.2,1.2,2.1,F
2238,Thon Maker,1.5,60,2019-20,22,DET,0,110,0.8,0.7,0.4,0.7,1.6,4.2,F-C
2239,Bryn Forbes,1.5,63,2019-20,26,SAS,0,118,0.3,-2.1,0.5,0,1,0,G
2240,Robin Lopez,1.5,66,2019-20,31,MIL,0,105,1.6,0.4,0.2,0.7,0.5,4.1,C
2241,Tyus Jones,1.5,60,2016-17,20,MIN,0,111,0.6,0.7,0.8,0.1,3.1,0.6,G
2242,Tayshaun Prince,1.5,76,2013-14,33,MEM,0,108,1.8,0.2,0.5,0.3,1.1,0.8,F
2243,Damyean Dotson,1.5,73,2018-19,24,NYK,0,116,0.9,-0.8,0.8,0.1,1.4,0.4,G
2244,Joffrey Lauvergne,1.5,70,2016-17,25,CHIOKC,0,108,1.1,-0.7,0.4,0.1,1.3,0.5,C-F
2245,Pero Antić,1.5,63,2014-15,32,ATL,0,106,1,-1.2,0.3,0.2,0.9,1.1,C-F
2246,Raul Neto,1.5,70,2021-22,29,WAS,0,116,0.8,-0.5,0.8,0,2,0.2,G
2247,Devin Vassell,1.5,62,2020-21,20,SAS,0,112,1.1,0.7,0.7,0.3,2,1.4,G-F
2248,Davion Mitchell,1.5,80,2022-23,24,SAC,0,119,0.8,-0.4,0.6,0.2,1.5,0.9,G
2249,Quincy Acy,1.5,63,2013-14,23,SACTOR,0,107,0.9,0.8,0.4,0.4,1.4,2.5,F-C
2250,Nick Calathes,1.5,71,2013-14,24,MEM,0,104,1.6,1.6,0.9,0.1,3,0.6,G
2251,Bobby Portis,1.5,62,2015-16,20,CHI,0,106,1.3,-1.8,0.4,0.4,1.1,1.5,F
2252,Zach Randolph,1.5,59,2017-18,36,SAC,0,111,1.2,-1.5,0.7,0.2,1.4,0.6,F-C
2253,Devin Harris,1.5,68,2018-19,35,DAL,0,112,0.9,0.4,0.5,0.2,1.6,1.3,G
2254,Iman Shumpert,1.5,62,2014-15,24,CLENYK,0,107,1.4,0.7,1.3,0.3,2.7,0.8,G
2255,Jason Terry,1.5,72,2015-16,38,HOU,0,112,0.4,-0.9,0.7,0.1,1.8,0.6,G
2256,Alec Burks,1.5,64,2018-19,27,CLESACUTA,0,114,0.8,-0.7,0.6,0.3,1.4,1.3,G
2257,Jordan Nwora,1.5,62,2022-23,24,INDMIL,0,116,1,-1.3,0.4,0.2,1,1,F
2258,Austin Rivers,1.5,76,2014-15,22,LACNOP,0,109,1,-0.3,0.6,0.2,1.6,0.7,G
2259,Perry Jones III,1.5,62,2013-14,22,OKC,0,107,0.8,-0.2,0.2,0.3,0.9,2,F
2260,Pablo Prigioni,1.5,59,2015-16,38,LAC,0,104,1.1,2.1,0.9,0,3.2,0.1,G
2261,Jaylen Brown,1.5,78,2016-17,20,BOS,0,110,1.3,-0.8,0.4,0.2,1.3,1.1,F-G
2262,Chimezie Metu,1.5,60,2021-22,24,SAC,0,111,1.4,0.1,0.9,0.5,1.9,2.2,F-C
2263,Lavoy Allen,1.5,65,2013-14,24,INDPHI,0,108,0.9,-0.8,0.4,0.5,1.1,2.4,F-C
2264,Kevin Huerter,1.5,75,2018-19,20,ATL,0,116,0.7,-0.8,0.9,0.3,1.5,1.1,G
2265,Bruce Brown,1.5,74,2018-19,22,DET,0,110,1.6,1,0.5,0.5,1.4,2.1,G-F
2266,Cedi Osman,1.5,76,2018-19,23,CLE,0,118,0.2,-1.8,0.8,0.1,1.2,0.4,F
2267,Aaron Holiday,1.5,63,2021-22,25,PHXWAS,0,113,0.9,0.3,0.7,0.1,2,0.7,G
2268,Nemanja Bjelica,1.5,65,2016-17,28,MIN,0,111,0.9,0.2,0.6,0.3,1.7,1.4,F
2269,Thon Maker,1.5,74,2017-18,20,MIL,0,110,1.1,-0.4,0.5,0.7,1.5,3.7,F-C
2270,Solomon Hill,1.4,59,2019-20,28,MEMMIA,0,111,1.1,0.3,0.7,0.2,1.9,1,F
2271,Sean Kilpatrick,1.4,70,2016-17,27,BKN,0,112,1.1,-1.4,0.6,0.1,1.2,0.3,G
2272,Markieff Morris,1.4,58,2019-20,30,DETLAL,0,112,1,-0.9,0.5,0.3,1.3,1.2,F
2273,Shaquille Harrison,1.4,73,2018-19,25,CHI,0,110,1.6,1.5,1.2,0.4,3,1.8,G
2274,Bryn Forbes,1.4,75,2021-22,28,DENSAS,0,117,0.6,-2.2,0.3,0.1,0.9,0.3,G
2275,Jaden McDaniels,1.4,63,2020-21,20,MIN,0,116,0.9,-0.2,0.6,1,1.1,3.4,F
2276,J.R. Smith,1.4,80,2017-18,32,CLE,0,114,0.9,-0.9,0.9,0.1,1.5,0.4,G-F
2277,Isaiah Canaan,1.4,77,2015-16,24,PHI,0,113,0.5,-1.6,0.7,0.2,1.4,0.5,G
2278,Langston Galloway,1.4,58,2017-18,26,DET,0,109,0.9,0.2,0.6,0.1,2,0.5,G
2279,Nik Stauskas,1.4,80,2016-17,23,PHI,0,112,1.4,-0.8,0.6,0.4,1,1.2,G
2280,Jonas Jerebko,1.4,64,2013-14,26,DET,0,110,0.5,-0.7,0.3,0.1,1.4,0.6,F
2281,Troy Brown Jr.,1.4,66,2021-22,22,CHI,0,114,0.9,-0.2,0.5,0.1,1.7,0.4,G-F
2282,Troy Daniels,1.4,79,2017-18,26,PHX,0,117,0,-2.1,0.3,0.1,0.8,0.2,G
2283,Terry Rozier,1.4,74,2016-17,22,BOS,0,108,1.4,0.1,0.6,0.1,1.8,0.7,G
2284,Justin Holiday,1.4,74,2021-22,32,INDSAC,0,118,0.6,-0.8,0.8,0.4,1.3,1.4,F
2285,Dorian Finney-Smith,1.4,81,2016-17,23,DAL,0,110,1.5,0.6,0.6,0.3,1.6,1.4,F
2286,Chase Budinger,1.4,66,2015-16,27,INDPHX,0,106,1,0.5,0.5,0.2,1.7,0.9,F
2287,Ronnie Price,1.4,62,2015-16,32,PHX,0,108,1,1.4,1.2,0.2,3,0.9,G
2288,Arron Afflalo,1.4,61,2016-17,31,SAC,0,116,0.2,-1.5,0.3,0.1,0.7,0.3,G-F
2289,Jabari Parker,1.4,64,2018-19,23,CHIWAS,0,113,1.3,-0.9,0.7,0.5,1.3,1.5,F
2290,Shane Larkin,1.4,78,2015-16,23,BKN,0,110,1,-0.4,1.2,0.2,2.7,0.6,G
2291,Tim Frazier,1.4,59,2017-18,27,WAS,0,107,1,1.8,0.8,0.1,2.8,0.7,G
2292,Norris Cole,1.4,75,2014-15,26,MIANOP,0,109,1,-0.7,0.8,0.2,1.6,0.7,G
2293,Malik Beasley,1.4,81,2022-23,26,LALUTA,0,117,1.6,-1,0.8,0.1,1.5,0.4,G
2294,Skal Labissière,1.4,60,2017-18,21,SAC,0,111,1,-0.8,0.4,0.8,1,3.7,F
2295,Iman Shumpert,1.4,62,2018-19,28,HOUSAC,0,112,1.2,0.5,1,0.4,1.9,1.4,G
2296,Robert Sacre,1.4,65,2013-14,24,LAL,0,110,0.7,-0.5,0.4,0.7,1.1,3.1,C
2297,Gabe Vincent,1.4,68,2022-23,26,MIA,0,115,1.7,-0.3,0.9,0.1,1.8,0.3,G
2298,Travis Outlaw,1.4,63,2013-14,29,SAC,0,110,0.6,-0.4,0.3,0.3,1,1.4,F
2299,Jameer Nelson,1.4,63,2014-15,32,BOSDALDEN,0,110,0.8,-0.9,0.7,0.1,1.7,0.3,G
2300,Cristiano Felício,1.4,60,2018-19,26,CHI,0,114,0.4,-2.1,0.2,0.1,0.7,0.8,F-C
2301,Dillon Brooks,1.4,67,2020-21,25,MEM,0,113,1.8,-1.1,1.2,0.4,1.9,1.2,F-G
2302,Ryan Arcidiacono,1.4,58,2019-20,25,CHI,0,113,0.7,-0.1,0.5,0.1,1.4,0.3,G
2303,Udonis Haslem,1.4,62,2014-15,34,MIA,0,106,1,-0.8,0.3,0.2,1.1,1.1,F-C
2304,Donatas Motiejūnas,1.4,62,2013-14,23,HOU,0,106,1,-0.6,0.3,0.3,1,1.6,F-C
2305,Evan Turner,1.4,81,2013-14,25,INDPHI,0,109,1.8,-1.2,0.8,0.1,1.3,0.2,G
2306,Jason Maxiell,1.4,61,2014-15,31,CHA,0,103,1.2,0.6,0.3,0.7,1.1,4,F-C
2307,Glen Davis,1.4,74,2014-15,29,LAC,0,104,1.1,0.8,0.6,0.3,2.3,1.9,F-C
2308,Charlie Villanueva,1.4,64,2014-15,30,DAL,0,105,0.7,-1.2,0.2,0.3,1.1,2.6,F
2309,Chuck Hayes,1.4,61,2013-14,30,SACTOR,0,103,1.2,1.3,0.6,0.2,2.3,1.3,F-C
2310,Meyers Leonard,1.4,74,2016-17,24,POR,0,112,0.8,-0.6,0.2,0.4,0.5,1.8,C-F
2311,Trey Burke,1.4,62,2020-21,28,DAL,0,115,0.7,-0.4,0.6,0.1,1.9,0.7,G
2312,Evan Fournier,1.4,76,2013-14,21,DEN,0,111,0.8,-0.9,0.4,0.1,1.1,0.3,G-F
2313,Ray McCallum,1.4,68,2014-15,23,SAC,0,111,0.5,-1.1,0.7,0.2,1.6,0.6,G
2314,Jamal Murray,1.3,82,2016-17,19,DEN,0,114,0.7,-1.4,0.6,0.3,1.4,1.1,G
2315,Alex Len,1.3,78,2015-16,22,PHX,0,107,1.8,-0.8,0.5,0.8,1,2.8,C
2316,Trent Forrest,1.3,60,2021-22,23,UTA,0,112,0.8,1.2,0.5,0.1,1.9,0.7,G
2317,Ochai Agbaji,1.3,59,2022-23,22,UTA,0,121,0.4,-1.4,0.3,0.3,0.6,1,G
2318,Damjan Rudež,1.3,68,2014-15,28,IND,0,109,0.7,-0.6,0.2,0.1,0.8,0.4,F
2319,Jon Leuer,1.3,63,2014-15,25,MEM,0,102,1.2,-0.3,0.3,0.1,1.1,0.9,F
2320,Victor Oladipo,1.3,80,2013-14,21,ORL,0,106,2.8,0.4,1.6,0.5,2.7,1.2,G
2321,Georges Niang,1.3,59,2018-19,25,UTA,0,108,0.7,0.2,0.2,0.1,0.9,0.9,F
2322,Dyson Daniels,1.3,59,2022-23,19,NOP,0,112,1.4,1.6,0.7,0.2,2,1,G
2323,Carmelo Anthony,1.3,58,2019-20,35,POR,0,115,0.9,-1.8,0.8,0.5,1.2,1.2,F
2324,Jarell Martin,1.3,73,2017-18,23,MEM,0,111,1.2,-0.7,0.5,0.7,1.2,2.8,F
2325,Anthony Gill,1.3,59,2022-23,30,WAS,0,119,0.4,-0.9,0.1,0.2,0.5,1.6,F
2326,Michael Carter-Williams,1.3,70,2013-14,22,PHI,0,108,2.1,-0.2,1.9,0.6,2.6,1.4,G
2327,Precious Achiuwa,1.3,61,2020-21,21,MIA,0,109,1,-0.5,0.3,0.5,1.3,4,F
2328,Chase Budinger,1.3,67,2014-15,26,MIN,0,113,0.2,-1.3,0.7,0.1,1.7,0.6,F
2329,Moses Moody,1.3,63,2022-23,20,GSW,0,117,0.6,-0.9,0.3,0.1,1,0.8,G
2330,Jamal Crawford,1.3,80,2017-18,37,MIN,0,116,0.3,-2.5,0.5,0.1,1.2,0.5,G
2331,Cole Aldrich,1.3,62,2016-17,28,MIN,0,107,0.7,1.5,0.4,0.4,2.4,3.7,C
2332,Will Barton,1.3,58,2014-15,24,DENPOR,0,105,1.1,1.1,0.8,0.3,2.5,1.5,G
2333,Cartier Martin,1.3,59,2013-14,29,ATLCHI,0,108,0.8,-0.3,0.5,0.1,1.6,0.6,F
2334,Buddy Hield,1.3,82,2016-17,24,NOPSAC,0,112,1.3,-1.4,0.5,0.1,1,0.4,G-F
2335,Keldon Johnson,1.3,63,2022-23,23,SAS,0,122,0.5,-2.5,0.7,0.2,1.1,0.4,G
2336,Isaiah Roby,1.3,61,2020-21,22,OKC,0,112,1.5,0.4,0.9,0.6,1.7,2.3,F
2337,Ryan Hollins,1.3,61,2013-14,29,LAC,0,105,0.6,1.5,0.1,0.5,0.9,4.9,C
2338,D'Angelo Russell,1.3,63,2016-17,20,LAL,0,113,1,-1.5,1.4,0.3,2.3,0.7,G
2339,Josh Okogie,1.3,59,2020-21,22,MIN,0,116,0.8,0.3,0.9,0.5,2.1,2,G
2340,Langston Galloway,1.3,74,2016-17,25,NOPSAC,0,111,1.1,-0.7,0.6,0.1,1.5,0.3,G
2341,Ish Smith,1.3,77,2015-16,27,NOPPHI,0,110,1.3,-1.3,1.1,0.3,1.9,0.8,G
2342,Gerald Wallace,1.3,58,2013-14,31,BOS,0,106,1.6,2,1.3,0.2,2.7,0.8,F
2343,Solomon Hill,1.3,71,2020-21,29,ATL,0,115,1.2,0.5,0.7,0.2,1.6,0.6,F
2344,Justin Holiday,1.3,59,2014-15,25,GSW,0,101,1,1,0.7,0.2,3,1.4,F
2345,Troy Daniels,1.3,67,2016-17,25,MEM,0,112,0.8,-1.9,0.3,0.1,0.9,0.3,G
2346,Andrew Nembhard,1.2,75,2022-23,23,IND,0,120,0.8,-0.8,0.9,0.2,1.6,0.5,G
2347,Corey Brewer,1.2,82,2015-16,29,HOU,0,109,1.2,-0.3,1,0.2,2.5,0.9,F-G
2348,Lonnie Walker IV,1.2,70,2021-22,23,SAS,0,115,1.1,-1.3,0.6,0.3,1.3,1,G
2349,Josh Okogie,1.2,74,2018-19,20,MIN,0,113,1.4,0.4,1.2,0.4,2.4,1.6,G
2350,Furkan Korkmaz,1.2,67,2021-22,24,PHI,0,114,1.1,-1.1,0.5,0.1,1.2,0.6,G
2351,Terrance Ferguson,1.2,61,2017-18,19,OKC,0,111,0.5,-0.1,0.4,0.2,1.6,1.2,G-F
2352,Giannis Antetokounmpo,1.2,77,2013-14,19,MIL,0,110,1.1,-0.1,0.8,0.8,1.7,2.6,F-G
2353,Sam Dekker,1.2,73,2017-18,23,LAC,0,111,0.6,-0.6,0.3,0.1,1.3,0.9,F
2354,Corey Brewer,1.2,82,2016-17,30,HOULAL,0,110,1.2,0.8,0.7,0.2,2.3,1.3,F-G
2355,Matthew Dellavedova,1.2,76,2016-17,26,MIL,0,114,0.9,-1.8,0.7,0,1.4,0,G
2356,D.J. Augustin,1.2,78,2016-17,29,ORL,0,115,0.5,-1.8,0.4,0,1,0.1,G
2357,Austin Rivers,1.2,76,2018-19,26,HOUWAS,0,116,0.8,-1,0.6,0.3,1.1,1,G
2358,Evan Turner,1.2,65,2016-17,28,POR,0,111,1.2,-0.1,0.8,0.4,1.6,1.2,G
2359,Norris Cole,1.2,82,2013-14,25,MIA,0,108,1.7,-0.4,0.9,0.1,2,0.2,G
2360,Mychal Mulder,1.2,60,2020-21,26,GSW,0,115,0.6,-1.2,0.2,0.2,0.7,1.4,G-F
2361,Dillon Brooks,1.2,82,2017-18,22,MEM,0,113,1.1,-1.1,0.9,0.2,1.6,0.7,F-G
2362,Rondae Hollis-Jefferson,1.2,59,2018-19,24,BKN,0,108,1.7,0.4,0.7,0.5,1.7,1.7,F
2363,Vince Carter,1.2,58,2017-18,41,SAC,0,110,0.9,0.7,0.7,0.4,2.1,2.4,G-F
2364,Garrett Temple,1.2,65,2017-18,31,SAC,0,112,0.9,-0.3,0.9,0.4,1.8,1.6,G
2365,Dillon Brooks,1.2,73,2019-20,24,MEM,0,113,1.6,-1.4,0.9,0.4,1.4,1.1,F-G
2366,Wayne Ellington,1.2,65,2014-15,27,LAL,0,114,0.1,-1.8,0.5,0,1,0.1,G
2367,Jaylen Nowell,1.2,65,2022-23,23,MIN,0,116,1.2,-1,0.6,0.1,1.6,0.3,G
2368,Dante Exum,1.2,66,2016-17,21,UTA,0,109,1.3,-0.1,0.3,0.2,0.9,0.8,G
2369,Hedo Türkoğlu,1.2,62,2014-15,35,LAC,0,107,0.6,-0.1,0.3,0.1,1.4,0.8,F
2370,Hollis Thompson,1.2,77,2015-16,24,PHI,0,113,0.5,-1.7,0.5,0.3,0.8,0.8,G-F
2371,Shaedon Sharpe,1.2,80,2022-23,19,POR,0,121,0.6,-2,0.5,0.3,1,1.2,G
2372,Justin Jackson,1.2,65,2019-20,24,DAL,0,115,0.6,-1.3,0.2,0.2,0.7,0.8,G-F
2373,Jason Smith,1.2,82,2014-15,28,NYK,0,111,0.7,-1.4,0.4,0.5,0.9,2.1,F-C
2374,Jordan Clarkson,1.2,82,2016-17,24,LAL,0,115,0.7,-1.6,1.1,0.1,1.8,0.3,G
2375,Avery Bradley,1.2,62,2021-22,31,LAL,0,116,0.9,-0.1,0.9,0.1,1.8,0.6,G
2376,Trey Lyles,1.2,64,2018-19,23,DEN,0,109,1.4,-0.7,0.5,0.4,1.3,1.8,F
2377,Jevon Carter,1.2,66,2021-22,26,BKNMIL,0,114,0.7,-0.4,0.4,0.2,1.3,1.4,G
2378,Spencer Hawes,1.2,73,2014-15,26,LAC,0,104,1.5,0.7,0.3,0.7,1,3.4,C-F
2379,Jarrett Jack,1.2,62,2017-18,34,NYK,0,114,0.7,-1.3,0.6,0.1,1.1,0.2,G
2380,Nate Wolters,1.2,58,2013-14,22,MIL,0,114,0.2,-1,0.6,0.3,1.4,0.9,G
2381,Anthony Tolliver,1.2,65,2018-19,33,MIN,0,115,0.5,-0.7,0.3,0.3,0.8,1.7,F-C
2382,Semi Ojeleye,1.2,73,2017-18,23,BOS,0,107,1.3,-0.1,0.3,0.1,0.9,0.3,F
2383,Noah Vonleh,1.2,78,2015-16,20,POR,0,107,1.1,-0.3,0.3,0.3,1.2,1.7,F-C
2384,Mindaugas Kuzminskas,1.2,68,2016-17,27,NYK,0,114,0.4,-1.4,0.4,0.2,1.4,0.9,F
2385,Austin Rivers,1.2,67,2021-22,29,DEN,0,115,1.1,-0.3,0.8,0.1,1.7,0.4,G
2386,Josh Smith,1.1,77,2013-14,28,DET,0,108,2.5,0.1,1.4,1.4,1.9,3.2,F
2387,Dion Waiters,1.1,80,2014-15,23,CLEOKC,0,108,1.7,-0.8,1.1,0.3,2.1,0.8,G
2388,Sasha Vujačić,1.1,61,2015-16,31,NYK,0,107,0.8,0.3,0.6,0.1,1.9,0.4,G
2389,Patrick Patterson,1.1,63,2018-19,29,OKC,0,110,0.9,-0.4,0.3,0.2,0.9,1.3,F
2390,Dwyane Wade,1.1,67,2017-18,36,CLEMIA,0,109,1.6,-0.1,0.9,0.7,2,2.6,G
2391,Lance Stephenson,1.1,68,2018-19,28,LAL,0,110,1.2,0.1,0.6,0.1,1.7,0.5,G-F
2392,Nick Calathes,1.1,58,2014-15,25,MEM,0,99,1.5,3.2,1.1,0.1,3.9,0.5,G
2393,Nickeil Alexander-Walker,1.1,59,2022-23,24,MINUTA,0,116,0.8,0.4,0.5,0.4,1.7,2,G
2394,Oshae Brissett,1.1,65,2022-23,24,IND,0,118,0.7,-1.2,0.5,0.2,1.4,1,F
2395,David Roddy,1.1,70,2022-23,21,MEM,0,114,1.4,-0.7,0.4,0.3,1.1,1.4,F
2396,Taurean Prince,1.1,59,2016-17,22,ATL,0,105,1.5,1.7,0.7,0.5,2.2,2.4,F
2397,Ian Clark,1.1,74,2017-18,26,NOP,0,112,0.8,-0.8,0.4,0.1,1.1,0.5,G
2398,Boris Diaw,1.1,73,2016-17,34,UTA,0,109,1.2,-0.2,0.2,0.1,0.7,0.6,F-C
2399,Nik Stauskas,1.1,68,2018-19,25,CLEPOR,0,115,0.5,-1.2,0.3,0.1,1,0.6,G
2400,Grant Williams,1.1,63,2020-21,22,BOS,0,114,1,0.3,0.5,0.4,1.4,2,F
2401,Kyle Singler,1.1,68,2015-16,27,OKC,0,108,0.8,-0.1,0.4,0.1,1.5,0.7,F
2402,Steve Blake,1.1,58,2015-16,35,DET,0,108,0.8,-0.7,0.4,0.1,1.2,0.4,G
2403,Ramon Sessions,1.1,64,2014-15,28,SACWAS,0,109,0.7,-0.9,0.5,0,1.2,0,G
2404,Monta Ellis,1.1,74,2016-17,31,IND,0,110,1.7,0.2,1.1,0.4,2,1.2,G
2405,Luc Mbah a Moute,1.1,67,2014-15,28,PHI,0,106,2,-0.1,1.2,0.3,2.1,0.9,F
2406,Chris Johnson,1.1,70,2015-16,25,UTA,0,104,1.2,1.3,0.5,0.3,2,2,F-G
2407,Talen Horton-Tucker,1.1,60,2021-22,21,LAL,0,114,1.2,-0.2,1,0.5,1.9,1.7,G-F
2408,Alexis Ajinça,1,59,2015-16,27,NOP,0,107,0.9,-0.6,0.3,0.6,1.1,3.4,C-F
2409,Quincy Acy,1,70,2017-18,27,BKN,0,110,1.1,0.1,0.5,0.4,1.2,1.6,F-C
2410,Dario Šarić,1,81,2016-17,22,PHI,0,109,2.2,-0.9,0.7,0.4,1.3,1.1,F-C
2411,Luc Mbah a Moute,1,64,2013-14,27,MINSAC,0,109,0.8,0.2,0.5,0.2,1.5,1.1,F
2412,Ish Smith,1,70,2013-14,25,PHX,0,107,1,0.6,0.7,0.2,2.4,1,G
2413,Stanley Johnson,1,61,2020-21,24,TOR,0,112,1.1,1.2,0.9,0.3,2.5,1.8,F
2414,Sindarius Thornwell,1,73,2017-18,23,LAC,0,111,0.9,1,0.7,0.3,2,1.8,G
2415,Kirk Hinrich,1,66,2014-15,34,CHI,0,108,1.3,0,0.7,0.2,1.5,0.6,G
2416,Elfrid Payton,1,63,2020-21,26,NYK,0,110,1.9,-0.1,0.7,0.1,1.6,0.6,G
2417,Darius Bazley,1,61,2019-20,19,OKC,0,108,1.5,0.5,0.4,0.7,1,3.1,F
2418,Vince Carter,1,66,2014-15,38,MEM,0,103,1.4,0.4,0.7,0.2,2.1,1.1,G-F
2419,Doug McDermott,1,64,2022-23,31,SAS,0,124,0,-2.5,0.2,0.1,0.5,0.4,F
2420,Justin Jackson,1,68,2017-18,22,SAC,0,114,0.5,-1.1,0.4,0.2,0.9,0.8,G-F
2421,Harry Giles III,1,58,2018-19,20,SAC,0,109,1,0.4,0.5,0.4,1.8,2.3,F-C
2422,Trey Burke,0.9,70,2013-14,21,UTA,0,115,0,-2.6,0.6,0.1,1,0.2,G
2423,Terence Davis,0.9,64,2022-23,25,SAC,0,114,0.9,-0.3,0.7,0.2,2.4,1.2,G
2424,Frank Ntilikina,0.9,58,2021-22,23,DAL,0,110,0.9,0.9,0.5,0.1,2,0.9,G
2425,Bojan Bogdanović,0.9,79,2015-16,26,BKN,0,115,0,-2.6,0.4,0.1,0.7,0.2,G-F
2426,Aaron Holiday,0.9,63,2022-23,26,ATL,0,117,0.6,0.9,0.6,0.2,2.1,1.2,G
2427,Ty Lawson,0.9,66,2015-16,28,HOUIND,0,111,0.7,-1.2,0.8,0.1,1.9,0.4,G
2428,Aaron Brooks,0.9,69,2015-16,31,CHI,0,109,0.7,-1.3,0.4,0.1,1.4,0.7,G
2429,Coby White,0.9,65,2019-20,19,CHI,0,112,1.4,-1.6,0.8,0.1,1.4,0.3,G
2430,Allonzo Trier,0.9,64,2018-19,23,NYK,0,116,0.5,-1.5,0.4,0.2,0.9,0.8,G
2431,Ian Clark,0.9,66,2015-16,24,GSW,0,106,0.6,-0.4,0.3,0.2,1.4,1.7,G
2432,Abdel Nader,0.9,61,2018-19,25,OKC,0,108,0.9,0.3,0.3,0.2,1.3,1.5,F
2433,Cedi Osman,0.9,61,2017-18,22,CLE,0,112,0.4,-0.7,0.4,0,1.6,0.4,F
2434,Kyle Kuzma,0.9,64,2022-23,27,WAS,0,117,1.9,-1.5,0.6,0.5,0.8,1.1,F
2435,Isaac Okoro,0.9,67,2020-21,20,CLE,0,117,1,-0.9,0.9,0.4,1.4,1,G-F
2436,DeAndre' Bembry,0.9,82,2018-19,24,ATL,0,112,1.7,0.8,1.3,0.5,2.5,1.8,F
2437,Lance Thomas,0.9,73,2017-18,29,NYK,0,113,0.6,-0.5,0.4,0.2,1.1,0.9,F
2438,Alonzo Gee,0.9,65,2013-14,26,CLE,0,107,1,0.6,0.6,0.2,2,1.2,G
2439,Darrell Arthur,0.9,58,2014-15,26,DEN,0,106,0.9,0.7,0.8,0.4,2.4,2.1,F
2440,Mario Hezonja,0.9,79,2015-16,20,ORL,0,109,1,-0.7,0.5,0.2,1.4,1,F-G
2441,C.J. Watson,0.9,62,2016-17,32,ORL,0,112,0.6,0.2,0.7,0,2.1,0.2,G
2442,Brad Wanamaker,0.9,61,2020-21,31,CHAGSW,0,113,1,0.3,0.7,0.2,1.9,1,G
2443,Wesley Johnson,0.9,68,2016-17,29,LAC,0,105,1.2,1.1,0.4,0.4,1.8,3,F-G
2444,Paul Pierce,0.9,68,2015-16,38,LAC,0,105,1.4,-0.3,0.5,0.3,1.3,1.1,F-G
2445,Timothé Luwawu-Cabarrot,0.8,69,2016-17,21,PHI,0,111,0.8,-0.7,0.5,0.1,1.3,0.7,F
2446,Garrett Temple,0.8,59,2021-22,35,NOP,0,113,1,0.3,0.7,0.4,1.9,2,G
2447,Terence Davis,0.8,61,2020-21,23,SACTOR,0,115,0.8,-0.9,0.7,0.2,2,1.2,G
2448,Robert Sacre,0.8,67,2014-15,25,LAL,0,110,0.6,-0.6,0.4,0.6,1.3,3.1,C
2449,Kevin Porter Jr.,0.8,61,2021-22,21,HOU,0,117,0.8,-1.6,1.1,0.4,1.7,1,G
2450,Anthony Edwards,0.8,72,2020-21,19,MIN,0,116,1.4,-1.7,1.1,0.5,1.7,1.3,G-F
2451,Wayne Ellington,0.8,76,2015-16,28,BKN,0,113,0.3,-1.3,0.6,0.1,1.5,0.3,G
2452,Nazr Mohammed,0.8,80,2013-14,36,CHI,0,97,1.2,1.2,0.2,0.4,1.3,4.1,C
2453,Ben McLemore,0.8,64,2021-22,28,POR,0,120,0.2,-2.5,0.6,0.2,1.4,0.8,G
2454,Cam Thomas,0.8,67,2021-22,20,BKN,0,115,0.8,-1.4,0.5,0.1,1.4,0.6,G
2455,Jerian Grant,0.8,76,2015-16,23,NYK,0,108,1,-0.3,0.7,0.1,2,0.6,G
2456,Talen Horton-Tucker,0.8,65,2022-23,22,UTA,0,117,1.1,-0.5,0.6,0.4,1.5,1.9,G-F
2457,Tim Hardaway Jr.,0.8,70,2014-15,22,NYK,0,114,0,-3,0.3,0.2,0.6,0.7,G
2458,Nick Collison,0.8,59,2015-16,35,OKC,0,107,0.7,0.5,0.3,0.3,1.1,1.7,F
2459,Emmanuel Mudiay,0.8,59,2018-19,22,NYK,0,116,0.7,-1.8,0.7,0.3,1.3,1,G
2460,Kendrick Perkins,0.8,62,2013-14,29,OKC,0,104,1.7,0.7,0.4,0.5,1.1,2.2,C
2461,Michael Carter-Williams,0.8,66,2014-15,23,MILPHI,0,103,2.9,0.3,1.7,0.5,2.6,1.1,G
2462,Domantas Sabonis,0.8,81,2016-17,20,OKC,0,108,1.8,-0.1,0.5,0.4,1.2,1.6,C-F
2463,Ben McLemore,0.8,82,2013-14,20,SAC,0,112,0.9,-1.1,0.5,0.2,1,0.7,G
2464,Trey Lyles,0.8,71,2016-17,21,UTA,0,106,1.6,0,0.4,0.3,1.2,1.4,F
2465,Miles McBride,0.7,64,2022-23,22,NYK,0,116,0.7,1.4,0.6,0.1,2.4,1,G
